NAME	Description	GSM3118997	GSM3118998	GSM3118999	GSM3119000	GSM3119001	GSM3119002	GSM3119003	GSM3119004	GSM3119005	GSM3119006	GSM3119007	GSM3119008	GSM3119009	GSM3119010	GSM3119011	GSM3119012	GSM3119013	GSM3119014	GSM3119015	GSM3119016
ENSMUSG00000071256	N/A	244.54	241.41	243.27	208.54	199.08	272.84	195.33	238.95	241.85	213.99	260.11	268.97	255.93	238.92	247.18	269.37	297.84	273.36	260.02	237.81
ENSMUSG00000071265	N/A	624.18	704.86	630.37	634.42	623.77	619.88	738.96	672.5	601.03	808.53	635.81	768.65	712.1	684.35	737.07	696.6	584.94	724.87	663.38	709.54
ENSMUSG00000071266	N/A	490.91	585.36	643.12	732.41	679.7	445.22	768.34	665.93	664.49	790.85	536.73	684.46	684.85	660.06	847.26	545.98	542.72	652.29	769.98	794.84
ENSMUSG00000071267	N/A	709.16	728.27	822.64	827.89	816.21	658.7	973.18	779.25	962.61	922.97	706	902.05	947.89	873.33	1012.5	608.25	670.92	837.99	805.99	948.64
ENSMUSG00000071281	N/A	468.9	433.57	495.72	478.64	443.65	428.1	577.34	520.59	422.64	532.2	370.2	442.82	601.91	523.73	533.08	441.71	412.99	463.77	486.19	519.56
ENSMUSG00000071291	N/A	190.74	168.75	224.91	234.92	229.41	180.37	248.91	216.78	184.38	215.86	211.94	217.58	215.64	188.97	233.78	178.13	214.17	224.34	266.5	231.34
ENSMUSG00000071302	N/A	1496.6	1467.8	1713.6	1947.2	1660.9	1516	1996.5	1753.9	1472.6	1710.1	1608.8	1818.3	1953.8	1780.4	1906	1601.7	1457.7	1784.4	1711.4	1839.1
ENSMUSG00000071317	N/A	64.191	59.747	64.261	57.789	56.879	71.92	76.056	74.722	65.85	84.668	71.563	77.631	58.058	55.342	77.43	78.204	70.623	76.352	78.511	52.99
ENSMUSG00000071322	N/A	0	1.6148	0	0	0.94798	0	0	1.6422	1.1973	0.93041	0	4.3736	2.3697	6.7491	0	2.8964	0.76764	2.8278	2.1608	0
ENSMUSG00000071324	N/A	448.12	517.54	370.26	449.75	396.26	413.26	522.89	440.94	504.05	401.94	503.7	483.28	447.88	437.34	430.33	469.22	454.44	569.34	355.1	467.86
ENSMUSG00000071332	N/A	5.5021	9.6888	5.1	6.2814	4.7399	2.2832	3.4571	8.2112	3.5918	1.8608	5.5049	7.6537	2.3697	6.7491	2.9781	1.4482	4.6058	16.024	4.3217	3.8773
ENSMUSG00000071335	N/A	0.61134	2.4222	0	0	0.94798	1.1416	1.7286	0	1.1973	1.8608	2.7524	1.0934	0	0	0	0	0	0	0.72028	0
ENSMUSG00000071337	N/A	4442.6	3513.8	3514.4	3675.9	3803.3	3387.1	3741.5	3545.6	3344	4200.8	3400.6	3672.7	3552.2	3012.8	4714.3	3393.2	3038.3	3391.5	3528.7	4019.5
ENSMUSG00000071340	N/A	4.8908	6.4592	1.53	7.5376	1.896	3.4248	1.7286	4.1056	1.1973	4.6521	2.7524	2.1868	1.1849	1.3498	1.489	0	1.5353	1.8852	1.4406	1.2924
ENSMUSG00000071341	N/A	476.24	446.49	373.83	335.43	571.63	455.49	415.72	413.03	517.22	557.32	772.06	602.46	470.39	680.31	480.96	1126.7	815.23	736.18	518.6	488.54
ENSMUSG00000071342	N/A	9.7815	6.4592	12.75	7.5376	6.6359	19.407	9.507	8.2112	15.565	6.5129	19.267	17.494	10.664	17.548	8.9342	8.6893	10.747	16.024	12.965	11.632
ENSMUSG00000071343	N/A	1.834	4.8444	2.55	2.5125	2.8439	5.708	1.7286	6.569	5.9864	5.5825	6.8811	3.2802	7.1092	5.3992	1.489	0	4.6058	1.8852	5.042	1.2924
ENSMUSG00000071347	N/A	5.5021	14.533	7.1401	7.5376	5.6879	5.708	4.3214	5.7479	4.7891	4.6521	17.891	24.055	20.143	26.996	14.89	15.93	16.888	27.336	15.126	20.679
ENSMUSG00000071350	N/A	135.72	163.09	165.75	273.87	136.51	172.38	167.67	159.3	181.99	174.92	134.87	131.21	120.86	152.53	160.82	136.13	111.31	168.73	155.58	118.9
ENSMUSG00000071359	N/A	2267.5	2145.3	2256.8	2361.8	2341.5	2147.3	2305	2265.5	2176.6	2222.8	2116.6	2234.9	2406.5	2390.5	2200.8	2420	2117.1	2506.4	2403.6	2318.6
ENSMUSG00000071369	N/A	2056	2191.3	2149.7	2013.8	1896.9	2151.9	2204.8	2208.8	1840.2	2159.5	2334.1	1995.4	1933.7	1733.2	2071.3	2412.7	2303.7	2483.8	2546.2	2000.7
ENSMUSG00000071379	N/A	1102.3	979.37	937.39	830.4	826.64	1118.8	846.13	907.34	1009.3	879.24	1018.4	618.86	796.23	768.04	772.81	1055.8	981.04	949.21	870.82	749.61
ENSMUSG00000071392	N/A	2.4454	0.8074	0.51	0	0	0	0	0	0	0	0	3.2802	0	0	0	0	0	0.94262	1.4406	1.2924
ENSMUSG00000071398	N/A	67.248	70.244	72.421	59.045	76.786	49.088	71.735	67.332	63.456	91.18	63.306	102.78	84.125	53.992	105.72	65.17	63.714	59.385	67.706	67.206
ENSMUSG00000071415	N/A	4631.5	5308.6	4784.3	5457.3	5322	4630.3	4954.9	4879.9	5197.4	5581.5	4625.5	4767.2	4993	5543.7	5356.1	4954.4	4730.2	5298.4	4621.3	5573
ENSMUSG00000071424	N/A	649.86	679.83	666.58	699.75	628.51	697.51	669.81	645.4	686.04	704.32	633.06	621.05	659.97	580.42	611.99	670.53	624.86	657.95	663.38	668.19
ENSMUSG00000071451	N/A	106.37	96.08	91.801	115.58	96.694	107.31	95.07	87.039	116.14	98.624	92.207	102.78	86.495	76.939	87.853	123.1	121.29	91.434	95.797	102.1
ENSMUSG00000071454	N/A	2854.4	2489.2	2489.8	2348	2444.8	2675.9	2381.9	2450.2	2464	2409.8	2364.3	2478.7	2135.1	2287.9	2311	2789.3	2598.5	2398	2202.6	1983.9
ENSMUSG00000071456	N/A	477.46	475.56	491.13	493.72	462.61	428.1	528.07	524.7	462.15	444.74	459.66	544.51	559.25	521.03	527.12	477.91	489.75	531.64	579.11	613.9
ENSMUSG00000071470	N/A	0	0	0.51	0	0.94798	1.1416	0.86428	0.82112	1.1973	0	1.3762	0	0	0	2.9781	0	0.76764	0	0.72028	0
ENSMUSG00000071477	N/A	1123	1170.7	1150.1	1239.9	1304.4	1013.7	1180.6	1172.6	1159	1164.9	836.74	1017.9	953.81	1164.9	1118.3	983.34	1118.4	1071.8	1016.3	1380.3
ENSMUSG00000071478	N/A	0	0	1.02	0	0	0	0	0.82112	2.3946	0	0	2.1868	7.1092	0	0	5.7929	0	0	2.8811	0
ENSMUSG00000071489	N/A	33.013	54.903	43.35	71.608	40.763	26.257	42.35	54.194	50.286	25.121	35.782	43.736	47.394	44.544	35.737	24.62	49.897	37.705	33.133	54.282
ENSMUSG00000071497	N/A	947.58	1009.2	909.34	888.19	856.03	1003.5	725.13	844.11	895.56	857.84	1029.4	849.56	818.74	870.63	899.38	915.28	979.51	959.58	831.92	728.93
ENSMUSG00000071517	N/A	44.628	26.644	46.41	21.357	42.659	35.389	38.028	35.308	19.156	18.608	35.782	26.241	16.588	20.247	19.357	36.206	22.262	21.68	23.049	15.509
ENSMUSG00000071528	N/A	3221.8	3686.6	3436.4	3315.3	3144.4	3085.7	3658.5	3337.9	3079.4	3295.5	3220.4	3325	3611.5	3195	3158.2	3141.2	2921.6	3492.4	3637.4	3294.4
ENSMUSG00000071531	N/A	5.5021	12.111	10.2	10.05	9.4798	13.699	8.6428	10.675	11.973	7.4433	11.01	9.8405	9.4789	2.6996	10.423	13.034	10.747	7.5409	8.6434	3.8773
ENSMUSG00000071532	N/A	1.834	8.074	1.02	0	0	2.2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071533	N/A	5268.6	5606.6	5560.6	5888.2	5328.6	5138.3	5381.8	5585.3	5596.1	5933.2	5215.9	5394.8	5792.8	5543.7	5549.6	5126.7	5192.3	5102.4	5610.3	5680.2
ENSMUSG00000071537	N/A	0	7.2666	3.06	0	1.896	5.708	4.3214	0	0	0	9.6335	4.3736	3.5546	2.6996	0	0	9.9793	9.4262	0	0
ENSMUSG00000071540	N/A	2.4454	12.918	10.71	8.7939	10.428	9.1327	10.371	7.3901	16.762	14.887	0	9.8405	11.849	6.7491	2.9781	1.4482	10.747	14.139	7.2028	15.509
ENSMUSG00000071547	N/A	68.471	59.747	69.361	70.351	76.786	82.195	82.971	61.584	87.401	74.433	104.59	94.032	82.94	90.437	84.875	98.479	132.8	84.835	103.72	116.32
ENSMUSG00000071550	N/A	175.46	173.59	100.98	129.4	135.56	95.894	152.98	51.731	63.456	140.49	137.62	237.27	133.89	72.89	263.56	139.03	98.258	166.84	95.797	127.95
ENSMUSG00000071552	N/A	0.61134	3.2296	8.1601	12.563	12.324	4.5664	7.7785	9.8535	4.7891	12.095	22.02	10.934	8.294	10.798	20.847	7.2411	3.8382	6.5983	5.7622	3.8773
ENSMUSG00000071553	N/A	51.964	28.259	44.88	51.507	36.023	37.672	25.064	37.772	32.326	27.912	26.148	19.681	39.1	22.947	26.803	24.62	17.656	30.164	20.168	31.018
ENSMUSG00000071573	N/A	23.231	20.185	19.38	17.588	21.804	20.549	12.964	13.959	23.946	12.095	20.643	18.588	10.664	13.498	19.357	10.138	14.585	12.254	19.448	20.679
ENSMUSG00000071604	N/A	322.18	286.63	310.59	320.35	227.51	339.05	290.4	289.04	300.52	282.85	255.98	266.79	304.51	236.22	238.25	262.13	268.67	264.88	270.11	252.02
ENSMUSG00000071632	N/A	434.67	424.69	416.16	418.34	387.72	464.63	407.07	371.15	437.01	414.03	357.82	417.68	376.79	367.15	321.63	343.23	356.18	339.34	347.18	361.88
ENSMUSG00000071633	N/A	6.7248	5.6518	7.6501	12.563	7.5838	11.416	25.064	13.138	8.3809	12.095	6.8811	7.6537	5.9243	8.0989	7.4452	2.8964	4.6058	3.7705	5.7622	11.632
ENSMUSG00000071636	N/A	108.82	103.35	105.06	111.81	127.03	119.87	97.663	125.63	118.53	120.02	105.97	113.71	100.71	93.137	139.97	78.204	100.56	98.032	108.76	103.39
ENSMUSG00000071637	N/A	55.632	44.407	34.68	37.688	42.659	42.239	40.621	41.877	50.286	41.869	101.84	67.79	86.495	85.038	62.54	89.79	108.24	95.204	86.434	85.3
ENSMUSG00000071644	N/A	8031.8	7881.8	8068.8	7910.8	7840.7	8042.5	7549.5	7917.3	7599.1	7595.9	7984.8	7616.6	7777.4	7478	7804	8254.9	7847.6	7614.5	7443.4	7861.9
ENSMUSG00000071645	N/A	732.39	777.52	734.41	837.94	856.97	748.88	699.2	735.73	792.6	758.29	873.9	838.63	755.94	911.12	888.96	796.52	842.1	816.31	773.58	833.62
ENSMUSG00000071646	N/A	1744.2	1833.6	1851.3	1914.6	1812.5	1747.8	1767.4	1883.7	2017.4	1849.7	1771.2	2076.3	1970.4	2116.5	2075.7	1765.4	1688	1913.5	1892.2	2176.5
ENSMUSG00000071647	N/A	313.62	288.24	319.77	263.82	321.36	301.38	261.88	287.39	307.7	280.05	254.6	246.01	257.11	282.11	257.6	225.92	276.35	219.63	224.01	288.21
ENSMUSG00000071648	N/A	113.1	113.84	103.53	87.939	104.28	99.318	102.85	106.75	124.52	103.28	81.197	95.125	71.092	97.186	101.25	91.238	107.47	94.262	79.951	86.593
ENSMUSG00000071649	N/A	4906	4310.7	3975.5	4022.6	4219.5	4315.2	3549.6	3674.5	4109.1	3822.1	4058.5	4009.5	3374.5	4219.5	3859.6	4408.4	4290.3	3765.8	3582	3648.5
ENSMUSG00000071650	N/A	4280	4058	4475.3	3944.7	3931.3	4723.9	4313.6	4733.8	4134.2	4196.2	4670.9	4387.8	4655.3	4177.7	4175.3	4408.4	4651.9	4598.1	4658.1	4337.4
ENSMUSG00000071652	N/A	737.89	657.22	722.68	635.68	592.49	803.68	647.34	688.1	715.97	636.4	895.92	722.73	719.21	789.64	641.78	787.83	841.33	701.31	777.18	608.73
ENSMUSG00000071653	N/A	261.04	320.54	325.38	359.29	307.15	342.48	328.43	311.21	307.7	327.51	305.52	314.9	292.66	348.25	357.37	267.92	308.59	296.92	286.67	338.62
ENSMUSG00000071654	N/A	498.86	537.73	464.1	417.08	403.84	494.31	449.42	511.56	471.73	421.48	367.45	453.76	386.26	377.95	339.5	411.3	429.88	384.59	363.74	358
ENSMUSG00000071655	N/A	1706.9	2035.4	1782.5	1875.6	2138.6	1728.4	1771.8	1787.6	1974.3	2092.5	1522.1	1680.5	1476.3	1777.7	1877.7	1520.6	1560.6	1742.9	1652.3	1765.5
ENSMUSG00000071656	N/A	74.584	104.15	92.311	96.733	109.02	85.619	114.95	95.25	110.15	113.51	68.811	99.499	100.71	94.487	122.1	97.031	105.93	93.319	94.357	144.75
ENSMUSG00000071657	N/A	2875.8	2616	2711.7	2620.6	2726.4	3017.2	2528	2815.6	2721.4	2822.9	2958.9	2363.9	2549.8	2764.4	2494.1	2802.3	2943.1	2546.9	2745.7	2699.9
ENSMUSG00000071658	N/A	7211.4	7165.6	6837.6	6667.1	6296.5	7579	6463.1	7105.2	7660.2	6683.2	7767.4	5440.7	6141.1	6515.5	5117.8	6997.8	6995.5	6322.1	6374.5	6163.6
ENSMUSG00000071659	N/A	9507.6	10018	10419	10011	10648	9719.5	10337	10557	9706.3	11122	10735	11017	11182	10848	11571	10479	10211	11152	11231	10834
ENSMUSG00000071660	N/A	1258.8	1311.2	1281.6	1345.5	1374.6	1172.4	1419.1	1325.3	1305	1326.8	1240	1464	1456.2	1263.4	1378.8	1277.3	1221.3	1425.2	1358.4	1265.3
ENSMUSG00000071661	N/A	130.22	117.88	120.36	111.81	103.33	149.55	109.76	119.88	131.7	112.58	154.14	141.05	144.55	137.68	107.21	147.72	154.3	131.97	131.81	109.86
ENSMUSG00000071662	N/A	1939.8	1795.7	1788.6	1697.2	1601.1	1880.2	1752.8	1814.7	1704.9	1664.5	1944.6	1792.1	1846	1633.3	1636.5	1861	1958.2	1909.7	1760.4	1579.3
ENSMUSG00000071665	N/A	40.96	54.903	38.76	37.688	45.503	38.814	42.35	34.487	43.102	49.312	44.039	39.362	33.176	36.445	23.825	31.861	29.17	43.36	35.294	45.235
ENSMUSG00000071669	N/A	300.78	276.13	263.67	246.23	234.15	323.07	295.58	253.73	251.43	267.03	242.21	354.26	223.94	240.27	273.98	308.47	319.34	317.66	278.75	299.84
ENSMUSG00000071671	N/A	6.1134	6.4592	10.71	13.819	4.7399	7.9911	9.507	7.3901	3.5918	2.7912	6.8811	6.5603	10.664	6.7491	16.379	5.7929	6.1411	8.4835	7.9231	5.1697
ENSMUSG00000071679	N/A	130.83	134.03	117.81	164.57	114.71	105.03	146.06	157.66	136.49	124.68	125.24	125.74	90.049	94.487	153.37	104.27	104.4	115	110.92	127.95
ENSMUSG00000071691	N/A	86.811	66.207	68.851	77.889	66.359	76.487	72.599	85.397	68.245	52.103	59.177	53.576	68.722	60.742	61.051	52.136	69.087	56.557	53.301	68.499
ENSMUSG00000071708	N/A	4429.8	4476.2	4808.3	5036.4	4574	4507	4701.7	4621.3	4597.5	4955.4	4436.9	4678.6	5294	4597.5	4936.2	4585.1	4499.9	4429.4	4691.9	4726.4
ENSMUSG00000071711	N/A	648.03	624.93	584.97	582.91	560.26	622.17	562.64	571.5	648.92	545.22	521.59	485.47	481.05	576.37	409.49	530.05	566.52	438.32	507.8	426.5
ENSMUSG00000071713	N/A	53.187	62.17	48.45	54.02	65.411	49.088	37.164	46.804	49.088	40.008	28.901	45.922	52.134	52.643	41.693	44.895	34.544	35.819	35.294	40.065
ENSMUSG00000071714	N/A	62.968	43.599	46.92	59.045	72.994	53.655	50.992	59.942	59.864	84.668	38.534	55.763	63.983	55.342	53.605	50.688	37.614	57.5	43.937	62.037
ENSMUSG00000071715	N/A	28.733	22.607	32.13	33.919	18.96	21.69	19.878	15.601	21.551	13.026	19.267	29.522	35.546	20.247	37.226	23.172	12.282	24.508	12.965	14.217
ENSMUSG00000071716	N/A	32.401	2.4222	11.73	20.1	0	0	14.693	2.4634	8.3809	14.887	0	0	14.218	13.498	0	0	0	24.508	0	12.924
ENSMUSG00000071719	N/A	591.78	571.64	612.52	633.16	757.44	640.43	591.17	619.95	603.43	591.74	810.59	668.06	682.48	808.54	865.13	883.42	788.36	840.81	835.53	735.39
ENSMUSG00000071722	N/A	17.118	12.111	14.79	17.588	18.012	13.699	19.014	12.317	19.156	24.191	16.515	17.494	18.958	21.597	34.248	13.034	24.564	15.082	18.727	29.726
ENSMUSG00000071723	N/A	1087	1261.2	1191.4	1185.9	1177.4	1108.5	1165.9	1186.5	1196.1	1268.2	1333.6	1333.9	1479.9	1401.1	1349.1	1354.1	1259.7	1418.6	1381.5	1380.3
ENSMUSG00000071724	N/A	17.729	13.726	14.28	26.382	12.324	20.549	16.421	13.959	23.946	20.469	9.6335	9.8405	11.849	12.148	14.89	13.034	9.9793	8.4835	10.084	16.802
ENSMUSG00000071745	N/A	29.345	45.214	20.4	17.588	29.387	25.115	17.286	9.8535	32.326	18.608	19.267	57.95	31.991	66.141	55.094	56.481	41.452	38.647	31.692	50.405
ENSMUSG00000071748	N/A	633.96	511.08	541.11	741.2	683.49	675.82	634.38	563.29	695.62	662.45	551.86	546.7	655.23	653.31	710.27	616.94	545.79	418.52	533.01	716.01
ENSMUSG00000071753	N/A	217.64	242.22	213.18	219.85	220.88	221.47	242.86	213.49	233.47	249.35	218.82	211.02	210.91	205.17	242.71	225.92	168.11	228.11	206.72	201.62
ENSMUSG00000071757	N/A	421.83	431.96	410.55	427.13	577.32	430.38	424.36	481.18	478.91	510.8	529.84	505.15	546.22	631.71	609.02	538.74	549.63	509.01	510.68	522.14
ENSMUSG00000071793	N/A	3175.3	3301.4	2999.3	3087.9	3311.3	2763.8	3596.3	2957.7	3118.9	3998	2991.9	4007.3	3145.8	2880.5	4720.3	3485.9	3019.1	3848.7	3682.1	3753.2
ENSMUSG00000071796	N/A	8571	8862	8342.6	9545.2	10178	8090.5	10917	8864	8923.3	10915	8598.6	10678	10031	8902	12593	9574.2	8002.6	10148	10031	11201
ENSMUSG00000071816	N/A	0.61134	0.8074	1.53	1.2563	2.8439	1.1416	8.6428	2.4634	3.5918	7.4433	0	1.0934	3.5546	5.3992	5.9562	2.8964	6.1411	0.94262	0	2.5849
ENSMUSG00000071818	N/A	2.4454	0.8074	0.51	1.2563	0.94798	2.2832	0	0.82112	0	0.93041	0	0	2.3697	0	0	4.3447	0	0	1.4406	0
ENSMUSG00000071847	N/A	931.08	898.63	886.9	861.8	888.26	1042.3	935.15	939.37	1051.2	857.84	670.22	622.14	689.59	804.49	544.99	589.43	789.9	607.99	638.89	589.35
ENSMUSG00000071855	N/A	378.42	346.37	424.32	496.23	394.36	412.11	398.43	435.2	450.18	414.03	361.95	371.75	355.46	433.29	375.24	367.85	351.58	349.71	375.27	405.82
ENSMUSG00000071856	N/A	579.55	617.66	640.57	724.87	729	601.62	745.01	674.96	712.38	659.66	594.53	662.59	707.36	704.6	729.63	660.39	704.69	708.85	732.53	771.58
ENSMUSG00000071862	N/A	2825.6	2485.2	2579.1	2881.9	3329.3	2359.7	2625.7	2624.3	2705.8	3398.8	3586.4	3637.7	3744.2	3263.8	4078.5	3456.9	2920.1	2833.5	3366.6	3552.9
ENSMUSG00000071866	N/A	29104	23600	23655	19696	19564	25020	20251	21924	19366	17731	27321	20927	20643	18850	17995	26282	25385	22088	22658	17604
ENSMUSG00000071984	N/A	162.01	149.37	151.98	133.17	152.62	189.5	214.34	218.42	130.5	197.25	176.16	174.94	123.23	201.12	159.33	205.65	142.01	207.38	143.34	205.5
ENSMUSG00000072082	N/A	190.74	147.75	185.64	185.93	171.58	226.03	186.68	179	205.93	159.1	198.18	172.76	197.87	175.48	172.73	234.61	186.54	213.03	198.08	188.69
ENSMUSG00000072115	N/A	37.292	32.296	36.72	27.638	32.231	31.965	56.178	32.024	34.721	34.425	50.92	56.856	56.873	58.042	71.474	65.17	56.805	60.327	59.783	65.914
ENSMUSG00000072214	N/A	36420	35329	32833	33610	32530	37571	29058	32269	34491	31481	35822	29985	28999	34316	30058	34403	35508	30044	30165	30292
ENSMUSG00000072235	N/A	41859	47628	37894	39787	42906	39005	38761	37694	46236	48056	36065	34899	32219	34374	35753	34962	35430	39198	35691	36394
ENSMUSG00000072244	N/A	32.401	50.059	61.711	32.663	69.202	44.522	38.028	38.593	37.116	51.173	44.039	33.895	33.176	36.445	40.204	31.861	34.544	33.934	41.056	38.773
ENSMUSG00000072258	N/A	498.25	516.73	501.84	547.74	559.31	545.68	543.63	492.67	500.46	525.68	538.1	556.54	511.86	510.23	610.51	527.15	510.48	551.43	538.05	557.04
ENSMUSG00000072294	N/A	219.47	186.51	75.991	106.78	139.35	70.779	208.29	72.259	49.088	245.63	218.82	274.44	146.92	35.095	412.46	231.72	79.834	213.03	192.31	131.83
ENSMUSG00000072295	N/A	0	2.4222	0	0	1.896	0	0	2.4634	1.1973	0	0	0	1.1849	0	0	0	0.76764	0	0.72028	10.339
ENSMUSG00000072423	N/A	25.676	37.948	37.74	31.407	31.283	29.681	44.942	38.593	28.735	48.381	42.663	48.109	41.47	31.046	41.693	39.102	22.262	49.959	41.056	40.065
ENSMUSG00000072437	N/A	1015.4	914.78	1010.8	1017.6	971.68	925.83	1025.9	1013.3	987.75	976.93	1069.3	928.29	1081.8	901.67	1003.6	1070.2	958.01	943.56	1092.7	980.95
ENSMUSG00000072487	N/A	111.88	109	111.18	96.733	105.23	126.72	101.12	113.32	110.15	92.111	107.35	68.884	106.64	95.837	101.25	104.27	99.793	94.262	103	98.225
ENSMUSG00000072492	N/A	1.2227	1.6148	3.06	5.0251	0.94798	2.2832	1.7286	2.4634	2.3946	2.7912	1.3762	3.2802	1.1849	4.0494	0	0	0	0.94262	0.72028	2.5849
ENSMUSG00000072494	N/A	275.1	298.74	306.51	312.81	298.61	295.67	283.48	297.25	322.07	288.43	213.31	254.76	264.22	202.47	259.09	215.79	234.13	246.97	244.9	222.3
ENSMUSG00000072501	N/A	2754.1	2427	2651.5	2918.3	2909.3	2496.7	2833.1	2621.8	2668.7	3116.9	2470.3	2560.7	2950.3	2885.9	3485.8	2715.4	2423.4	2266.1	2724.8	3247.9
ENSMUSG00000072511	N/A	0.61134	1.6148	1.53	0	1.896	3.4248	0.86428	0.82112	0	0	1.3762	0	0	1.3498	1.489	0	0.76764	0	0.72028	2.5849
ENSMUSG00000072553	N/A	0.61134	1.6148	0.51	0	0.94798	2.2832	0.86428	0.82112	2.3946	0.93041	1.3762	0	1.1849	0	0	0	0.76764	0.94262	0	0
ENSMUSG00000072568	N/A	311.17	288.24	355.47	408.29	300.51	379.01	410.53	365.4	331.65	409.38	382.59	446.1	380.34	369.85	399.06	434.47	482.84	460.94	429.29	410.99
ENSMUSG00000072571	N/A	1.834	4.8444	4.59	2.5125	2.8439	7.9911	2.5928	2.4634	5.9864	7.4433	0	8.7471	3.5546	6.7491	2.9781	8.6893	4.6058	4.7131	5.7622	5.1697
ENSMUSG00000072572	N/A	487.85	427.11	489.6	438.44	547.93	447.5	469.3	462.29	434.61	444.74	688.11	719.45	689.59	835.53	751.96	673.42	667.08	659.83	641.05	801.31
ENSMUSG00000072582	N/A	432.83	465.87	480.42	498.74	406.68	458.92	472.76	490.21	399.89	447.53	416.99	477.81	496.46	467.03	421.4	477.91	463.65	454.34	482.59	462.69
ENSMUSG00000072591	N/A	108.82	171.98	105.06	100.5	128.93	106.17	99.392	114.14	64.653	94.902	52.296	62.323	78.201	39.145	117.63	65.17	133.57	118.77	69.147	27.141
ENSMUSG00000072596	N/A	1.834	2.4222	3.06	1.2563	1.896	2.2832	5.1857	5.7479	3.5918	2.7912	1.3762	2.1868	3.5546	1.3498	4.4671	0	0.76764	1.8852	1.4406	5.1697
ENSMUSG00000072618	N/A	13.45	13.726	10.71	11.306	16.116	13.699	16.421	13.138	22.748	11.165	13.762	12.027	3.5546	10.798	7.4452	10.138	13.05	11.311	10.084	7.7546
ENSMUSG00000072620	N/A	65.414	67.821	54.06	70.351	72.046	62.787	74.328	68.153	61.061	66.99	143.13	132.3	111.38	163.33	139.97	141.93	148.92	195.12	167.83	164.14
ENSMUSG00000072621	N/A	0.61134	3.2296	1.53	0	1.896	0	0.86428	0	2.3946	0.93041	1.3762	4.3736	3.5546	0	5.9562	0	3.0706	2.8278	0.72028	3.8773
ENSMUSG00000072623	N/A	1053.3	1156.2	1184.2	1261.3	1155.6	1083.4	1194.4	1177.5	1101.5	1151.9	1128.5	1176.5	1282	1201.3	1176.3	1045.6	1030.9	1154.7	1184.1	1115.4
ENSMUSG00000072624	N/A	1.2227	0	1.02	1.2563	0.94798	0	1.7286	0.82112	0	2.7912	0	1.0934	1.1849	0	0	0	0	1.8852	1.4406	0
ENSMUSG00000072640	N/A	2106.1	2428.6	2052.8	2566.6	2541.5	2653.1	2113.2	2276.2	2539.4	2307.4	1955.6	2038.1	1583	1868.1	2465.8	1436.6	1942.9	2159.5	1648	2825.3
ENSMUSG00000072647	N/A	250.04	234.15	220.83	266.33	298.61	293.39	242.86	227.45	220.3	243.77	317.91	329.11	263.04	301.01	355.88	347.57	331.62	324.26	355.1	355.42
ENSMUSG00000072653	N/A	428.55	367.37	444.21	414.57	482.52	431.52	462.39	433.55	445.39	387.98	313.78	279.91	292.66	348.25	300.79	311.37	284.79	413.81	327.01	368.34
ENSMUSG00000072662	N/A	3.6681	5.6518	5.1	2.5125	7.5838	5.708	2.5928	4.1056	4.7891	8.3737	1.3762	7.6537	3.5546	1.3498	0	4.3447	5.3735	4.7131	7.2028	1.2924
ENSMUSG00000072663	N/A	12.227	33.911	16.83	27.638	16.116	15.982	19.878	13.138	21.551	34.425	19.267	30.615	16.588	56.692	16.379	7.2411	9.2117	12.254	15.846	12.924
ENSMUSG00000072664	N/A	45.239	41.177	42.84	46.482	57.827	38.814	47.535	45.162	32.326	43.729	44.039	34.988	66.352	32.395	56.583	56.481	57.573	42.418	43.937	68.499
ENSMUSG00000072676	N/A	760.51	843.73	965.95	850.5	1252.3	774	827.98	1144.6	912.32	1046.7	810.59	755.53	963.29	952.97	1122.7	1183.2	784.53	911.51	1169	846.54
ENSMUSG00000072683	N/A	0	0.8074	0.51	0	0	0	0.86428	0.82112	0	0.93041	1.3762	0	0	2.6996	0	5.7929	0.76764	0	2.1608	1.2924
ENSMUSG00000072692	N/A	1525.3	1648.7	1451	1359.3	1406.8	1471.5	1028.5	1285.1	1348.1	1347.2	1263.4	1718.8	1291.5	1472.6	1267.2	1639.4	1333.4	1482.7	1280.7	1415.2
ENSMUSG00000072694	N/A	2968.7	2878.4	2813.2	2670.8	2553.9	2673.6	2644.7	2588.2	2701.1	2504.7	3027.7	2554.2	2735.8	2733.4	2564.1	2663.3	2931.6	2610.1	2747.9	2530.6
ENSMUSG00000072704	N/A	3839.2	4143.6	4235.6	5261.3	4778.8	3965.9	4406.1	4403.7	4821.4	5414.1	4161.7	4236.9	4799.9	5307.5	5697.1	4094.1	4252	3907.1	4728.6	5613
ENSMUSG00000072720	N/A	135.11	130.8	131.07	162.06	148.83	142.7	114.95	131.38	93.388	147.94	129.36	88.565	117.3	113.38	108.7	121.65	108.24	132.91	95.077	118.9
ENSMUSG00000072739	N/A	15.284	7.2666	10.2	12.563	11.376	6.8495	5.1857	6.569	8.3809	12.095	8.2573	15.307	17.773	12.148	5.9562	4.3447	6.9087	13.197	7.2028	5.1697
ENSMUSG00000072761	N/A	43.405	67.821	90.271	71.608	67.307	60.504	80.378	65.69	67.047	72.572	50.92	73.257	68.722	55.342	78.919	63.722	56.038	72.581	70.588	62.037
